step,att,aql,awt,throughput,intersection_0_1_queued,intersection_0_1_moving,intersection_0_1_occupancy,intersection_0_1_tau,intersection_0_2_queued,intersection_0_2_moving,intersection_0_2_occupancy,intersection_0_2_tau,intersection_0_3_queued,intersection_0_3_moving,intersection_0_3_occupancy,intersection_0_3_tau,intersection_0_4_queued,intersection_0_4_moving,intersection_0_4_occupancy,intersection_0_4_tau,intersection_1_0_queued,intersection_1_0_moving,intersection_1_0_occupancy,intersection_1_0_tau,intersection_1_1_queued,intersection_1_1_moving,intersection_1_1_occupancy,intersection_1_1_tau,intersection_1_2_queued,intersection_1_2_moving,intersection_1_2_occupancy,intersection_1_2_tau,intersection_1_3_queued,intersection_1_3_moving,intersection_1_3_occupancy,intersection_1_3_tau,intersection_1_4_queued,intersection_1_4_moving,intersection_1_4_occupancy,intersection_1_4_tau,intersection_1_5_queued,intersection_1_5_moving,intersection_1_5_occupancy,intersection_1_5_tau,intersection_2_0_queued,intersection_2_0_moving,intersection_2_0_occupancy,intersection_2_0_tau,intersection_2_1_queued,intersection_2_1_moving,intersection_2_1_occupancy,intersection_2_1_tau,intersection_2_2_queued,intersection_2_2_moving,intersection_2_2_occupancy,intersection_2_2_tau,intersection_2_3_queued,intersection_2_3_moving,intersection_2_3_occupancy,intersection_2_3_tau,intersection_2_4_queued,intersection_2_4_moving,intersection_2_4_occupancy,intersection_2_4_tau,intersection_2_5_queued,intersection_2_5_moving,intersection_2_5_occupancy,intersection_2_5_tau,intersection_3_0_queued,intersection_3_0_moving,intersection_3_0_occupancy,intersection_3_0_tau,intersection_3_1_queued,intersection_3_1_moving,intersection_3_1_occupancy,intersection_3_1_tau,intersection_3_2_queued,intersection_3_2_moving,intersection_3_2_occupancy,intersection_3_2_tau,intersection_3_3_queued,intersection_3_3_moving,intersection_3_3_occupancy,intersection_3_3_tau,intersection_3_4_queued,intersection_3_4_moving,intersection_3_4_occupancy,intersection_3_4_tau,intersection_3_5_queued,intersection_3_5_moving,intersection_3_5_occupancy,intersection_3_5_tau,intersection_4_0_queued,intersection_4_0_moving,intersection_4_0_occupancy,intersection_4_0_tau,intersection_4_1_queued,intersection_4_1_moving,intersection_4_1_occupancy,intersection_4_1_tau,intersection_4_2_queued,intersection_4_2_moving,intersection_4_2_occupancy,intersection_4_2_tau,intersection_4_3_queued,intersection_4_3_moving,intersection_4_3_occupancy,intersection_4_3_tau,intersection_4_4_queued,intersection_4_4_moving,intersection_4_4_occupancy,intersection_4_4_tau,intersection_4_5_queued,intersection_4_5_moving,intersection_4_5_occupancy,intersection_4_5_tau,intersection_5_1_queued,intersection_5_1_moving,intersection_5_1_occupancy,intersection_5_1_tau,intersection_5_2_queued,intersection_5_2_moving,intersection_5_2_occupancy,intersection_5_2_tau,intersection_5_3_queued,intersection_5_3_moving,intersection_5_3_occupancy,intersection_5_3_tau,intersection_5_4_queued,intersection_5_4_moving,intersection_5_4_occupancy,intersection_5_4_tau
93,47.92,0.19,0.48,0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0,46,119,1.0,7.0
94,48.29,0.2,0.49,0,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9,47,123,1.0,6.9
95,48.86,0.21,0.52,0,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4,50,120,1.0,7.4
96,49.86,0.23,0.58,0,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1,56,116,1.0,8.1
97,49.79,0.24,0.6,0,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3,58,117,1.0,8.3
98,50.36,0.28,0.7,0,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6,67,107,1.0,9.6
99,50.72,0.28,0.71,0,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7,68,107,1.0,9.7
100,50.88,0.32,0.79,0,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6,76,103,1.0,10.6
101,51.67,0.32,0.79,0,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7,76,102,1.0,10.7
102,52.04,0.33,0.82,0,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9,79,102,1.0,10.9
103,53.04,0.35,0.88,0,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4,84,101,1.0,11.4
104,53.4,0.35,0.89,0,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5,85,99,1.0,11.5
105,54.18,0.38,0.94,0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0,90,98,1.0,12.0
106,53.71,0.39,0.97,0,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2,93,97,1.0,12.2
107,54.29,0.41,1.02,0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0,98,91,1.0,13.0
108,55.08,0.42,1.04,0,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9,100,94,1.0,12.9
109,55.45,0.44,1.09,0,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4,105,91,1.0,13.4
110,55.82,0.45,1.14,0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0,109,86,1.0,14.0
111,56.2,0.46,1.15,0,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8,110,89,1.0,13.8
112,57.19,0.49,1.23,0,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7,118,83,1.0,14.7
113,57.77,0.49,1.23,0,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8,118,82,1.0,14.8
114,57.92,0.51,1.28,0,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2,123,79,1.0,15.2
115,58.29,0.52,1.3,0,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3,125,79,1.0,15.3
116,58.67,0.53,1.31,0,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5,126,77,1.0,15.5
117,59.45,0.53,1.33,0,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7,128,76,1.0,15.7
118,60.24,0.54,1.35,0,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6,130,78,1.0,15.6
119,60.81,0.55,1.39,0,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8,133,78,1.0,15.8
120,61.59,0.56,1.4,0,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9,134,77,1.0,15.9
121,62.58,0.56,1.41,0,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1,135,75,1.0,16.1
122,62.29,0.55,1.38,0,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6,132,79,1.0,15.6
123,62.86,0.55,1.36,0,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3,131,83,1.0,15.3
